Entity,Code,Year,Pigs,Cattle,Sheep,Turkeys,Chickens,Goat
Suriname,SUR,1976,11219,7375,1450,,4620000,2300
Suriname,SUR,1977,11759,6986,1380,,4930000,2300
Suriname,SUR,1978,12981,7929,750,,6160000,2300
Suriname,SUR,1979,13710,8002,650,,6440000,2600
Suriname,SUR,1980,14939,8069,1000,,6470000,3000
Suriname,SUR,1981,14697,8121,1340,,6000000,2650
Suriname,SUR,1982,13732,8363,1070,,6200000,1760
Suriname,SUR,1983,15300,8500,900,,6200000,1850
Suriname,SUR,1984,18025,8728,1200,,6300000,2400
Suriname,SUR,1985,20607,9684,1100,,7450000,2250
Suriname,SUR,1986,19015,7622,1500,,6500000,2450
Suriname,SUR,1987,18776,7296,1900,,6300000,2840
Suriname,SUR,1988,19433,8205,2700,,6800000,3900
Suriname,SUR,1989,24052,11863,2900,,7200000,3840
Suriname,SUR,1990,24243,14700,3300,,7613000,3990
Suriname,SUR,1991,28700,17700,3000,,6345000,3750
Suriname,SUR,1992,22848,17000,3000,,5264000,3595
Suriname,SUR,1993,23400,16000,2700,,4500000,3600
Suriname,SUR,1994,25800,12000,2500,,2867000,3230
Suriname,SUR,1995,15000,13000,2450,,2249000,2298
Suriname,SUR,1996,14168,11900,2900,,2308000,2930
Suriname,SUR,1997,15707,13021,2500,,2845000,3040
Suriname,SUR,1998,15753,13887,2500,,1986000,2810
Suriname,SUR,1999,17145,15047,2650,,2828000,2960
Suriname,SUR,2000,19377,12914,1840,,2886000,2080
Suriname,SUR,2001,20226,12005,1885,,3355000,2110
Suriname,SUR,2002,21100,10295,1860,,3461000,2200
Suriname,SUR,2003,20031,9870,1675,,3438000,1935
Suriname,SUR,2004,24000,9350,1675,,3630000,1800
Suriname,SUR,2005,24500,8430,1675,,4060000,1500
Suriname,SUR,2006,23879,8699,1573,,4139000,1500
Suriname,SUR,2007,23465,8719,1357,,5940000,1300
Suriname,SUR,2008,22941,9807,1407,,4898000,1300
Suriname,SUR,2009,24853,10722,1593,,5446000,1600
Suriname,SUR,2010,27627,11630,1487,,5662000,1500
Suriname,SUR,2011,29521,11049,1142,,5331000,286
Suriname,SUR,2012,27653,10407,1174,,5784000,293
Suriname,SUR,2013,27176,9278,1059,,4317000,265
Suriname,SUR,2014,31398,8472,1064,,4566000,532
Swaziland,SWZ,1961,9000,38755,5000,,290000,90000
Swaziland,SWZ,1962,8000,43900,10000,,300000,90000
Swaziland,SWZ,1963,7000,43900,5000,,310000,90000
Swaziland,SWZ,1964,7500,50386,10000,,320000,90000
Swaziland,SWZ,1965,5500,47700,10000,,330000,90000
Swaziland,SWZ,1966,6500,59041,8000,,340000,90000
Swaziland,SWZ,1967,8700,59893,10000,,350000,95000
Swaziland,SWZ,1968,9000,55942,4000,,360000,95000
Swaziland,SWZ,1969,9500,48130,20000,,370000,105000
Swaziland,SWZ,1970,9200,52709,20000,,380000,110000
Swaziland,SWZ,1971,9000,58468,20000,,410000,115000
Swaziland,SWZ,1972,11500,62565,10000,,399000,120000
Swaziland,SWZ,1973,12500,68190,9000,,443000,125000
Swaziland,SWZ,1974,13000,54894,10000,,500000,130000
Swaziland,SWZ,1975,14500,52626,13000,,550000,140000
Swaziland,SWZ,1976,15000,68565,13000,,600000,130000
Swaziland,SWZ,1977,16300,59910,14000,,600000,130000
Swaziland,SWZ,1978,13000,71001,15000,,625000,135000
Swaziland,SWZ,1979,15000,79088,11000,,675000,140000
Swaziland,SWZ,1980,12000,75695,13000,,640000,145000
Swaziland,SWZ,1981,15000,67368,13000,,800000,150000
Swaziland,SWZ,1982,13000,71984,16000,,800000,155000
Swaziland,SWZ,1983,13000,76707,15000,,800000,165000
Swaziland,SWZ,1984,15000,59253,14000,,800000,149000
Swaziland,SWZ,1985,13000,68050,12000,,810000,134000
Swaziland,SWZ,1986,15000,62955,15000,,815000,153000
Swaziland,SWZ,1987,17000,72179,19000,,820000,155000
Swaziland,SWZ,1988,18000,53433,10000,,980000,140000
Swaziland,SWZ,1989,16000,59205,11500,,1150000,150000
Swaziland,SWZ,1990,18500,51361,6200,,1160000,115000
Swaziland,SWZ,1991,20900,61251,6900,,1170000,124000
Swaziland,SWZ,1992,23300,65606,8000,,1180000,155000
Swaziland,SWZ,1993,22400,64000,12500,,1130000,155000
Swaziland,SWZ,1994,22200,62541,12500,,1070000,158000
Swaziland,SWZ,1995,21800,69413,14000,,1160000,160000
Swaziland,SWZ,1996,22650,42531,14500,,1180000,162000
Swaziland,SWZ,1997,25000,51126,15800,,2300000,135000
Swaziland,SWZ,1998,23350,56040,14900,,2850000,130000
Swaziland,SWZ,1999,26300,65502,16500,,5550000,125000
Swaziland,SWZ,2000,24900,69182,13500,,3450000,160000
Swaziland,SWZ,2001,22650,38000,9000,,6000000,160000
Swaziland,SWZ,2002,24500,57000,8900,,5550000,133000
Swaziland,SWZ,2003,31000,59000,9000,,10500000,103000
Swaziland,SWZ,2004,27000,70000,9600,,8100000,103000
Swaziland,SWZ,2005,27800,65000,9300,,8100000,103000
Swaziland,SWZ,2006,30000,67000,9300,,5050000,103000
Swaziland,SWZ,2007,31500,68000,23200,,5150000,103000
Swaziland,SWZ,2008,23000,68000,23800,,5200000,103000
Swaziland,SWZ,2009,23000,68000,23500,,5200000,103000
Swaziland,SWZ,2010,24000,72000,25500,,5600000,100000
Swaziland,SWZ,2011,25000,74000,28000,,5750000,99000
Swaziland,SWZ,2012,25500,75000,29000,,5800000,100000
Swaziland,SWZ,2013,26200,76000,29200,,5850000,99000
Swaziland,SWZ,2014,26369,74199,29449,,6258000,98164
Sweden,SWE,1961,2979190,1096430,81650,150000,15833000,
Sweden,SWE,1962,3147380,1184850,92790,200000,14166000,
Sweden,SWE,1963,2941810,1213090,105730,250000,15833000,
Sweden,SWE,1964,2974300,1056790,123290,290000,15666000,
Sweden,SWE,1965,3059500,926900,134800,300000,16833000,
Sweden,SWE,1966,3128200,998800,164800,348000,18000000,
Sweden,SWE,1967,3257300,917700,166400,348000,23000000,
Sweden,SWE,1968,3424900,800800,191800,348000,25579000,
Sweden,SWE,1969,3353300,848000,227800,458000,26647000,
Sweden,SWE,1970,3317129,843817,220427,547000,26009000,
Sweden,SWE,1971,3586153,740703,208555,344000,27824000,
Sweden,SWE,1972,3855467,622110,196379,276000,32256000,
Sweden,SWE,1973,3620798,627770,214210,470000,34990000,
Sweden,SWE,1974,3751492,720232,260299,530000,38380000,
Sweden,SWE,1975,3792155,705407,265529,540000,37910000,
Sweden,SWE,1976,3895692,705524,292206,472000,39620000,
Sweden,SWE,1977,4031670,681693,300796,439000,38200000,
Sweden,SWE,1978,4076787,667259,298569,526000,40680000,
Sweden,SWE,1979,4115039,678043,295957,573000,42100000,
Sweden,SWE,1980,4153366,704048,301975,645000,43307000,
Sweden,SWE,1981,4178919,714949,311645,684000,44781000,
Sweden,SWE,1982,4251703,731434,327934,530000,41635000,
Sweden,SWE,1983,4145658,730083,333300,679000,40743000,
Sweden,SWE,1984,4207929,713385,331473,473000,39441000,
Sweden,SWE,1985,4271013,738149,324326,554000,39694000,
Sweden,SWE,1986,3918019,689903,305438,576000,37775000,
Sweden,SWE,1987,3615116,598504,284234,729000,34234000,
Sweden,SWE,1988,3711127,540994,278413,790000,32948000,
Sweden,SWE,1989,3824363,577412,298247,673000,36859000,
Sweden,SWE,1990,3602088,587601,273880,660000,38899000,
Sweden,SWE,1991,3339324,545854,230578,591000,43308000,
Sweden,SWE,1992,3402261,515842,287273,610000,43648000,
Sweden,SWE,1993,3626653,531561,222473,641000,48300000,
Sweden,SWE,1994,3772657,529081,219851,742000,56686000,
Sweden,SWE,1995,3742660,529071,188632,740000,61313000,
Sweden,SWE,1996,3844000,513600,201300,740000,63228000,
Sweden,SWE,1997,3914600,574600,190100,740000,65987000,
Sweden,SWE,1998,3872880,523300,183312,700000,65800000,
Sweden,SWE,1999,3797533,518200,190579,700000,66608000,
Sweden,SWE,2000,3251100,528900,202150,650000,68617000,
Sweden,SWE,2001,3197800,498270,197400,650000,73356000,
Sweden,SWE,2002,3282100,506700,196677,650000,77383000,
Sweden,SWE,2003,3304939,485760,192073,650000,74742000,
Sweden,SWE,2004,3364830,491880,193228,600000,69628000,
Sweden,SWE,2005,3159930,466079,205980,565000,73458000,
Sweden,SWE,2006,3022262,466141,212907,490000,72906000,
Sweden,SWE,2007,3004115,449711,231008,430000,73666000,
Sweden,SWE,2008,3072876,430081,234875,471000,75086000,
Sweden,SWE,2009,2956433,430050,255067,477000,73504000,
Sweden,SWE,2010,2936240,424510,254635,495000,78507000,
Sweden,SWE,2011,2845390,428960,261570,574000,78182000,
Sweden,SWE,2012,2585680,390850,260170,466000,76840000,
Sweden,SWE,2013,2555860,391290,252530,452000,81826000,
Sweden,SWE,2014,2566040,406090,257800,421000,87922000,
Switzerland,CHE,1961,1620736,809697,115162,,4250000,70644
Switzerland,CHE,1962,1500706,852596,119130,,4830000,71863
Switzerland,CHE,1963,1576095,834587,121774,,7000000,65874
Switzerland,CHE,1964,1700417,777139,112010,,8750000,60854
Switzerland,CHE,1965,1911243,770058,107575,,10300000,58000
Switzerland,CHE,1966,1899018,786422,115932,,11300000,56369
Switzerland,CHE,1967,2012512,787973,120647,,12100000,53955
Switzerland,CHE,1968,2293827,808962,138130,,12500000,55847
Switzerland,CHE,1969,2425106,773610,146200,,12900000,55048
Switzerland,CHE,1970,2386635,814075,145096,,13500000,50870
Switzerland,CHE,1971,2543879,820710,151103,,14600000,43401
Switzerland,CHE,1972,2756402,740615,147784,,16130000,40643
Switzerland,CHE,1973,2915777,747134,134613,,17050000,40560
Switzerland,CHE,1974,2930358,813817,146022,,17600000,44945
Switzerland,CHE,1975,2899752,803591,153737,,16070000,44328
Switzerland,CHE,1976,3000846,831988,178131,,16520000,47046
Switzerland,CHE,1977,3195724,828683,186511,,17180000,48683
Switzerland,CHE,1978,3150207,825271,176110,,17610000,47340
Switzerland,CHE,1979,3211619,868209,186307,,18595000,50178
Switzerland,CHE,1980,3398667,902759,195269,,18698000,49954
Switzerland,CHE,1981,3357488,840591,181980,,19798000,49600
Switzerland,CHE,1982,3490056,847810,178269,,19950000,50003
Switzerland,CHE,1983,3547558,798180,172313,,20205000,50837
Switzerland,CHE,1984,3368340,836120,181676,,21131000,50608
Switzerland,CHE,1985,3428476,845000,189956,,22500000,50759
Switzerland,CHE,1986,3434235,838590,195233,,23103000,50360
Switzerland,CHE,1987,3384707,861281,201022,,24097000,50067
Switzerland,CHE,1988,3353391,773245,210239,,26300000,51072
Switzerland,CHE,1989,3413553,769485,205717,,27200000,44370
Switzerland,CHE,1990,3283569,789512,224116,278000,27000000,46071
Switzerland,CHE,1991,3194507,838465,256533,360000,27000000,42161
Switzerland,CHE,1992,3179084,820356,280109,460000,27500000,41114
Switzerland,CHE,1993,3173240,772620,275180,410000,28500000,37049
Switzerland,CHE,1994,2998239,712661,214800,440000,29000000,37000
Switzerland,CHE,1995,3001775,737375,266000,490000,29000000,35000
Switzerland,CHE,1996,2657806,810130,297273,490000,29000000,35000
Switzerland,CHE,1997,2544555,778100,309688,475000,31300000,34300
Switzerland,CHE,1998,2737423,746500,298373,595000,33907000,33000
Switzerland,CHE,1999,2685347,742940,316082,545000,34600000,35600
Switzerland,CHE,2000,2643026,654950,283876,520000,39448000,33000
Switzerland,CHE,2001,2765186,679677,298617,470000,39778000,24742
Switzerland,CHE,2002,2746401,686652,293586,490000,41086000,25493
Switzerland,CHE,2003,2646905,667022,271894,480000,44800000,26938
Switzerland,CHE,2004,2608978,638262,288862,520000,48000000,28126
Switzerland,CHE,2005,2712779,619291,273084,540000,46000000,33201
Switzerland,CHE,2006,2801133,629076,265291,520000,37000000,27605
Switzerland,CHE,2007,2782155,612551,249220,310000,45000000,29613
Switzerland,CHE,2008,2644790,621273,245491,220000,49500000,31833
Switzerland,CHE,2009,2710693,648889,238389,215000,50000000,27795
Switzerland,CHE,2010,2845612,650661,242568,225000,53000000,28198
Switzerland,CHE,2011,2827211,655880,241685,228000,56000000,30566
Switzerland,CHE,2012,2762816,649357,227411,220000,58800000,32326
Switzerland,CHE,2013,2680027,647013,218138,233000,61600000,31109
Switzerland,CHE,2014,2742441,649272,218647,230000,64911000,33779
Syria,SYR,1961,,75000,1628000,170000,2965000,155000
Syria,SYR,1962,,100000,1843000,170000,3760000,190000
Syria,SYR,1963,,100000,1901000,180000,4660000,240000
Syria,SYR,1964,,95000,1845000,200000,5200000,298000
Syria,SYR,1965,,105000,2028000,190000,7500000,318000
Syria,SYR,1966,,90000,1905000,210000,7400000,360000
Syria,SYR,1967,,90000,2086000,230000,9000000,260000
Syria,SYR,1968,,90000,1900000,210000,8000000,310000
Syria,SYR,1969,,90000,2200000,210000,8500000,305000
Syria,SYR,1970,,95000,2200000,220000,8000000,310000
Syria,SYR,1971,,95000,2350000,220000,11000000,310000
Syria,SYR,1972,,80000,2250000,200000,12500000,310000
Syria,SYR,1973,,102000,2300000,210000,10359000,275700
Syria,SYR,1974,,115000,2700000,260000,12500000,300000
Syria,SYR,1975,,128000,2650000,300000,20000000,363000
Syria,SYR,1976,,132000,2473800,300000,17680000,280200
Syria,SYR,1977,,139800,3131600,300000,22100000,298700
Syria,SYR,1978,,163900,3287400,300000,29000000,340300
Syria,SYR,1979,,226700,4181000,290000,35492000,318000
Syria,SYR,1980,,238300,4535000,280000,40749000,396600
Syria,SYR,1981,,295800,4649000,280000,66966000,386000
Syria,SYR,1982,,329000,4722000,280000,70000000,394000
Syria,SYR,1983,,306365,4833000,250000,67000000,424000
Syria,SYR,1984,,275000,5000000,220000,72000000,455000
Syria,SYR,1985,,270000,4945000,190000,64000000,420000
Syria,SYR,1986,,272727,4998111,180000,63477000,332000
Syria,SYR,1987,,265000,5428056,180000,55000000,316000
Syria,SYR,1988,,280000,5926944,180000,61344000,318667
Syria,SYR,1989,,276309,6291556,210000,49026000,374424
Syria,SYR,1990,,293618,6322500,210000,59651000,362180
Syria,SYR,1991,,296545,6907555,200000,61328000,292120
Syria,SYR,1992,,260363,6278000,200000,83240000,281758
Syria,SYR,1993,,260427,5118000,200000,76896000,357575
Syria,SYR,1994,,277227,6675722,250000,75304000,324545
Syria,SYR,1995,,307566,7262889,250000,85365000,353818
Syria,SYR,1996,,363636,6496000,230000,81821000,446970
Syria,SYR,1997,,380045,6743300,210000,92814000,325697
Syria,SYR,1998,,394509,6426400,190000,97243000,356848
Syria,SYR,1999,,425000,6797800,190000,104380000,321455
Syria,SYR,2000,,428000,6137900,180000,106602000,280788
Syria,SYR,2001,,384240,5107515,170000,114228000,298300
Syria,SYR,2002,,427700,3663636,170000,123188000,301600
Syria,SYR,2003,,427500,4629303,170000,159429000,411100
Syria,SYR,2004,,438180,4888121,170000,170373000,400000
Syria,SYR,2005,,501520,5451879,150000,162062000,427700
Syria,SYR,2006,,548220,5680818,150000,173582000,450700
Syria,SYR,2007,,437000,6199000,160000,121334000,337000
Syria,SYR,2008,,425000,5590909,200000,129089000,338000
Syria,SYR,2009,,420000,5743545,149000,131968000,329000
Syria,SYR,2010,,410660,4642333,47000,131535000,497231
Syria,SYR,2011,,472553,5225121,39000,132480000,537731
Syria,SYR,2012,,454920,5215788,39000,112435000,528269
Syria,SYR,2013,,465865,4965879,39000,107306000,528615
Syria,SYR,2014,,426967,4888818,40000,110752000,529711
Tajikistan,TJK,1992,67500,356600,1311300,,6000000,
Tajikistan,TJK,1993,19800,225000,830000,,2100000,
Tajikistan,TJK,1994,13000,190000,760000,,1400000,
Tajikistan,TJK,1995,12500,188000,738600,,697000,
Tajikistan,TJK,1996,2500,194000,706000,,230000,
Tajikistan,TJK,1997,1900,148500,220000,,115000,
Tajikistan,TJK,1998,5000,85000,893000,,115000,
Tajikistan,TJK,1999,10000,85000,880000,,116000,
Tajikistan,TJK,2000,20000,84500,860000,,120000,
Tajikistan,TJK,2001,30000,95500,873000,,125000,
Tajikistan,TJK,2002,40000,113000,1030000,,115000,
Tajikistan,TJK,2003,50000,142000,1290000,,115000,
Tajikistan,TJK,2004,52500,153500,1388000,,225000,
Tajikistan,TJK,2005,52500,151000,1770000,,225000,
Tajikistan,TJK,2006,77500,135000,1888000,,800000,
Tajikistan,TJK,2007,82500,143000,2000000,,800000,
Tajikistan,TJK,2008,77500,142000,2380000,,1300000,
Tajikistan,TJK,2009,74800,146900,2450000,,5200000,
Tajikistan,TJK,2010,66800,162000,2616000,,1200000,
Tajikistan,TJK,2011,62500,170000,2762000,,2600000,
Tajikistan,TJK,2012,40000,175000,2643000,,8800000,
Tajikistan,TJK,2013,80000,198000,3160000,,1500000,
Tajikistan,TJK,2014,86182,205735,3529956,,1701000,
Tanzania,TZA,1961,65000,810000,589300,,7045000,1027000
Tanzania,TZA,1962,65000,809000,608000,,7300000,1038200
Tanzania,TZA,1963,67000,809000,652228,,7600000,1038300
Tanzania,TZA,1964,70000,815000,544083,,7900000,940000
Tanzania,TZA,1965,70000,820000,537370,,8700000,981200
Tanzania,TZA,1966,73100,967153,652970,,9500000,983900
Tanzania,TZA,1967,75300,986900,651360,,9800000,991500
Tanzania,TZA,1968,77600,1017340,650440,,10600000,1000400
Tanzania,TZA,1969,80000,1038908,649750,,11100000,1009900
Tanzania,TZA,1970,82500,1054820,649290,,11800000,1021000
Tanzania,TZA,1971,85000,1076370,649060,,13200000,1033400
Tanzania,TZA,1972,87600,987000,724800,,14700000,1047400
Tanzania,TZA,1973,90400,1137100,757100,,15500000,919200
Tanzania,TZA,1974,93200,1154120,772600,,16500000,938000
Tanzania,TZA,1975,96000,1187200,788350,,17700000,957100
Tanzania,TZA,1976,99200,1177000,804450,,18600000,1206600
Tanzania,TZA,1977,102400,1277100,820850,,19500000,1231300
Tanzania,TZA,1978,105100,1308420,837600,,20600000,1256400
Tanzania,TZA,1979,108400,1312000,854700,,21600000,1282000
Tanzania,TZA,1980,110100,1239500,851890,,21300000,1277700
Tanzania,TZA,1981,115200,1294100,889400,,23100000,1334000
Tanzania,TZA,1982,59500,1384698,752060,,23800000,1507500
Tanzania,TZA,1983,126100,1410490,763800,,21500000,1480500
Tanzania,TZA,1984,198200,1496100,719522,,19100000,1505941
Tanzania,TZA,1985,201600,1575000,802100,,19500000,1632300
Tanzania,TZA,1986,205200,1650000,804800,,20400000,1649700
Tanzania,TZA,1987,205900,1661000,807800,,21900000,1665800
Tanzania,TZA,1988,213000,1801000,810900,,23200000,1680400
Tanzania,TZA,1989,217000,1875638,814400,,25800000,1734900
Tanzania,TZA,1990,224000,1892000,818100,,26800000,1790400
Tanzania,TZA,1991,231000,1905000,818000,,30800000,1850900
Tanzania,TZA,1992,231000,1930000,852000,,32000000,1905000
Tanzania,TZA,1993,234500,1970000,880000,,37500000,1968000
Tanzania,TZA,1994,234500,1990000,880000,,33300000,2033000
Tanzania,TZA,1995,245000,2300000,870000,,37600000,2240000
Tanzania,TZA,1996,260000,1800000,880000,,35000000,2220000
Tanzania,TZA,1997,270000,1800000,890000,,38800000,2240000
Tanzania,TZA,1998,287000,1850000,890000,,42000000,2270000
Tanzania,TZA,1999,312000,2400000,880000,,44000000,2400000
Tanzania,TZA,2000,315000,2100000,850000,,46000000,2450000
Tanzania,TZA,2001,320000,1757282,855000,,48000000,2530000
Tanzania,TZA,2002,322000,1766990,860000,,55500000,2550000
